x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24
489.475,190.324,518.062,357.172,340.017,345.647,184.497,552.772,431.962,477.833,673.446,380.049,753.796,587.297,633.321,656.084,,,,,,,,,,,,,,,471.947,155.481,529.951,155.773,431.692,167.52,587.13,190.207,,,,,,,,,,,,
529.665,201.82,518.192,380.014,345.479,368.536,259.52,627.555,472.214,662.082,679.37,385.594,765.502,610.007,702.024,656.113,518.036,719.654,,,,,,,,,,,,,489.458,161.332,569.953,161.355,437.552,178.745,615.659,195.907,,,,,,,,,,,,
506.56,201.529,500.84,357.071,334.02,345.68,253.524,615.878,351.283,661.861,673.498,379.963,748.308,621.706,673.676,627.382,483.729,719.663,,,,,,,,,,,,,472.14,155.766,535.428,155.858,414.568,161.837,581.572,167.294,,,,,,,,,,,,
524.213,195.96,500.991,385.717,316.908,385.555,236.293,661.628,299.721,661.759,673.677,385.765,759.881,604.477,708.226,656.284,500.96,719.63,,,,,,,,,,,,,483.914,155.662,569.62,155.66,432.037,173.057,610.132,173.093,,,,,,,,,,,,
454.873,207.749,443.516,385.682,282.268,385.833,207.348,627.7,437.627,719.56,621.712,380.168,708.145,598.706,615.983,656.25,,,,,,,,,,,,,,,420.431,167.515,483.96,161.907,351.598,196.179,530.003,190.298,,,,,,,,,,,,
535.645,184.485,529.533,380.035,345.688,379.949,293.868,656.233,489.616,604.458,707.795,379.898,799.872,604.433,753.708,650.54,529.634,719.657,,,,,,,,,,,,,512.353,149.96,575.858,155.531,443.619,161.867,621.732,178.729,,,,,,,,,,,,
535.321,178.852,529.442,374.319,345.565,368.519,293.567,610.048,477.925,668.022,696.529,379.915,788.519,592.998,702.202,662.044,523.903,719.668,414.57,719.645,,,,,,,,,,,501.025,150.068,575.46,155.474,449.203,173.099,616.154,178.718,,,,,,,,,,,,
454.968,207.686,443.576,385.684,282.417,385.84,207.427,633.184,437.654,719.557,621.74,380.162,708.209,598.622,610.274,661.817,472.212,719.699,,,,,,,,,,,,,420.487,167.495,483.981,161.902,351.619,201.497,535.33,190.349,,,,,,,,,,,,
477.807,201.624,477.634,385.656,299.438,379.954,219.053,621.804,339.792,668.063,638.982,385.602,713.906,616.161,604.378,667.852,,,,,,,,,,,,,,,437.504,161.295,512.397,155.934,385.771,184.605,558.316,178.749,,,,,,,,,,,,
477.956,201.672,472.074,385.714,294.028,385.657,230.587,662.038,351.541,552.763,638.936,385.592,713.806,616.063,581.472,673.437,,,,,,,,,,,,,,,437.56,156.064,517.964,155.836,385.77,190.228,558.348,173.168,,,,,,,,,,,,
558.517,167.281,535.423,368.663,351.531,368.635,294.054,662.016,420.378,483.562,713.671,368.537,800.122,598.725,753.846,638.999,,,,,,,,,,,,,,,523.79,132.767,587.22,138.517,466.463,161.79,627.461,167.257,,,,,,,,,,,,
483.398,161.711,477.673,380.095,294.103,374.33,236.251,621.839,426.069,667.42,638.957,380.191,725.407,592.933,656.113,662.078,471.891,719.662,357.228,719.644,,,,,,,,,,,437.886,132.871,523.592,138.518,386.149,184.484,564.204,178.79,,,,,,,,,,,,
500.901,195.949,500.857,362.958,316.852,351.56,247.871,633.244,293.854,610.266,673.397,374.39,748.106,621.765,667.638,627.365,,,,,,,,,,,,,,,472.052,155.608,530.016,155.707,414.645,167.221,576.05,167.364,,,,,,,,,,,,
529.834,178.706,512.42,380.103,334.199,362.793,299.514,633.336,500.949,478.069,679.308,385.794,771.307,610.191,719.679,656.134,,,,,,,,,,,,,,,489.532,144.355,570.012,149.997,432.115,167.543,610.205,173.135,,,,,,,,,,,,
558.339,167.482,535.617,368.552,379.897,357.203,288.016,604.448,483.475,615.662,708.154,379.962,794.235,592.984,702.09,661.952,529.453,719.641,437.642,719.631,,,,,,,,,,,523.733,144.281,581.669,149.857,472.021,172.981,627.434,167.557,,,,,,,,,,,,
535.436,178.89,529.45,351.608,357.058,345.607,201.556,529.587,478.048,443.387,696.391,379.968,777.051,587.268,667.627,661.628,,,,,,,,,,,,,,,500.934,155.494,570.185,155.483,443.441,190.294,615.814,178.89,,,,,,,,,,,,
500.91,173.054,489.484,351.497,311.116,345.909,248.095,638.912,385.825,598.708,667.761,357.155,753.837,615.719,685.086,621.934,,,,,,,,,,,,,,,472.148,132.897,535.47,138.652,408.887,161.334,575.976,161.701,,,,,,,,,,,,
529.921,173.203,529.556,380.193,345.648,385.615,270.833,667.765,426.017,581.612,719.425,380.065,805.512,638.93,731.025,587.147,,,,,,,,,,,,,,,495.094,144.311,570.171,144.324,437.907,167.225,616.098,161.846,,,,,,,,,,,,
564.287,196.125,552.681,351.534,362.893,345.925,288.004,650.495,426.217,437.642,719.49,351.533,817.256,621.675,719.693,673.528,,,,,,,,,,,,,,,524.005,155.72,604.307,155.701,472.154,178.797,650.415,178.705,,,,,,,,,,,,
529.586,195.96,512.42,362.882,334.071,345.865,161.395,524.144,224.843,535.604,679.239,380.14,760.086,604.46,673.666,655.978,,,,,,,,,,,,,,,489.603,155.646,569.788,155.771,437.586,167.515,610.289,178.752,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477.785,201.585,477.651,385.673,299.433,379.962,219.044,621.835,339.784,668.052,638.999,385.621,713.886,621.563,541.281,719.574,,,,,,,,,,,,,,,437.467,156.041,512.379,155.883,385.734,184.57,558.329,178.756,,,,,,,,,,,,
529.653,207.323,506.58,385.544,328.274,380.11,276.56,644.68,483.777,661.641,668.036,385.532,759.739,604.559,707.805,661.615,523.591,719.691,,,,,,,,,,,,,484.006,161.7,569.893,161.682,431.911,190.414,615.687,196.102,,,,,,,,,,,,
541.313,178.795,529.866,374.411,345.84,368.691,288.001,661.883,351.396,570.082,708.032,379.9,800.073,610.078,753.853,650.352,,,,,,,,,,,,,,,512.49,149.857,575.942,149.909,449.114,167.375,621.798,167.515,,,,,,,,,,,,
483.697,190.401,478.034,374.471,299.672,374.22,236.232,616.068,437.443,668.068,644.718,379.938,748.126,593.025,661.766,662.148,477.764,719.677,,,,,,,,,,,,,443.566,155.757,523.897,155.85,391.764,184.643,569.743,196.018,,,,,,,,,,,,
569.696,161.693,541.206,368.608,351.56,368.495,299.377,656.118,431.728,483.785,719.43,374.267,805.577,598.682,753.731,644.679,,,,,,,,,,,,,,,524.168,127.027,598.778,132.717,472.269,161.609,633.122,167.294,,,,,,,,,,,,
535.43,196.042,524.038,380.155,345.553,379.934,293.545,661.715,483.481,638.877,696.5,380.031,799.771,610.008,748.296,650.507,524.301,719.655,,,,,,,,,,,,,506.672,155.601,575.628,155.852,437.939,161.753,616.148,173.203,,,,,,,,,,,,
558.47,178.742,558.513,362.789,385.585,362.839,305.376,546.913,293.764,616.052,719.728,357.18,799.835,581.514,759.629,627.628,564.011,719.638,454.978,719.654,,,,,644.778,719.645,,,,,523.819,149.837,587.168,149.876,472.181,167.297,627.554,161.87,,,,,,,,,,,,
523.888,207.561,495.234,380.229,322.684,380.126,259.327,656.064,477.87,662.124,667.8,385.576,759.727,615.679,696.561,656.285,523.537,719.674,,,,,,,,,,,,,483.562,161.896,564.055,167.256,431.644,195.882,604.504,196.142,,,,,,,,,,,,
472.074,201.88,477.886,385.668,299.431,385.75,219.092,570.004,207.351,627.462,656.31,379.933,759.655,610.117,690.758,656.119,,,,,,,,,,,,,,,431.792,161.66,495.301,161.371,385.704,196.14,552.703,184.567,,,,,,,,,,,,
506.605,184.61,495.209,368.544,322.656,368.708,248.035,644.683,305.487,661.666,667.847,357.275,708.018,627.673,570.111,621.786,495.13,719.669,,,,,,,,,,,,,472.151,155.464,535.439,150.124,420.424,167.408,581.474,167.287,,,,,,,,,,,,
529.792,196.098,506.642,374.462,333.984,362.931,253.494,621.613,339.677,569.815,668.043,380.201,748.105,592.863,622.027,656.204,,,,,,,,,,,,,,,495.211,155.801,569.953,155.984,437.647,178.911,615.692,196.014,,,,,,,,,,,,
529.667,213.299,524.164,357.265,345.88,351.574,287.938,610.201,345.78,581.542,707.726,362.941,760.061,581.38,707.731,621.844,529.471,719.624,437.45,719.649,,,,,616.061,719.634,,,,,489.408,173.043,569.994,167.446,437.827,184.602,615.956,173.062,,,,,,,,,,,,
477.772,201.946,472.138,380.229,294.106,374.456,242.127,627.468,345.891,529.833,639.038,380.214,713.617,610.2,575.757,667.849,,,,,,,,,,,,,,,437.384,161.493,512.376,161.319,385.662,190.419,558.337,184.481,,,,,,,,,,,,
477.756,201.543,477.604,385.705,299.424,379.942,219.085,621.794,339.849,668.037,638.967,385.785,713.85,621.567,541.284,719.586,,,,,,,,,,,,,,,437.459,156.034,512.317,155.856,385.746,184.583,558.31,178.757,,,,,,,,,,,,
552.643,178.917,529.962,368.694,351.292,362.872,288.186,656.16,380.157,500.892,713.536,374.223,800.133,604.388,753.969,650.408,,,,,,,,,,,,,,,518.244,144.387,581.573,149.955,454.987,161.731,627.373,167.323,,,,,,,,,,,,
558.46,201.601,541.155,362.987,374.306,362.961,293.547,638.917,431.892,650.424,713.951,368.606,805.899,610.054,753.937,627.623,530.048,719.666,,,,,,,,,,,,,523.644,156.032,581.636,155.943,466.361,178.819,627.582,167.463,,,,,,,,,,,,
529.533,195.969,518.092,385.906,334.186,380.218,253.314,662.044,391.881,661.644,690.859,385.852,771.399,610.002,736.74,656.137,506.59,719.645,,,,,,,,,,,,,483.989,155.731,569.751,155.627,432.109,178.838,610.287,173.108,,,,,,,,,,,,
564.096,202.034,546.925,368.673,374.238,374.323,293.505,638.979,345.44,662.151,725.224,357.214,834.425,621.781,753.981,673.694,535.55,719.653,437.76,719.69,,,,,,,,,,,523.845,161.507,593.029,161.494,466.421,190.246,644.655,184.664,,,,,,,,,,,,
489.591,190.295,517.95,357.238,339.919,345.742,196.118,569.755,443.448,483.558,667.948,380.1,748.356,581.661,633.221,656.103,,,,,,,,,,,,,,,471.993,155.488,530.006,155.735,431.63,167.518,587.13,184.504,,,,,,,,,,,,
449.267,207.342,443.471,385.702,282.268,385.835,202.032,627.64,437.593,719.564,621.606,380.19,708.156,598.609,621.65,656.204,,,,,,,,,,,,,,,420.28,161.826,483.918,161.631,351.542,196.049,529.886,195.863,,,,,,,,,,,,
523.654,173.205,512.51,357.041,339.63,351.274,241.985,575.69,270.754,616.09,679.18,362.797,754.206,581.415,685.058,621.665,506.578,719.642,397.498,719.651,,,,,598.694,719.645,,,,,478.071,144.358,552.762,144.402,431.637,167.544,587.249,167.36,,,,,,,,,,,,
518.237,201.892,495.251,379.923,322.648,368.713,259.418,633.31,477.963,622.032,667.829,380.098,759.573,610.104,702.048,656.177,506.655,719.655,408.923,719.661,,,,,592.939,719.675,,,,,478.049,161.375,552.778,161.45,426.124,184.587,604.293,195.908,,,,,,,,,,,,
529.685,190.178,523.906,357.152,351.477,345.694,207.577,529.898,483.879,483.49,690.659,380.039,765.585,587.255,667.488,656.269,,,,,,,,,,,,,,,489.578,155.635,569.777,155.586,437.947,190.255,615.639,178.753,,,,,,,,,,,,
564.215,161.828,564.189,357.145,380.177,357.065,311.175,535.464,299.494,616.13,736.663,357.075,805.62,575.513,759.855,621.905,564.093,719.634,454.86,719.65,,,,,650.523,719.638,,,,,523.996,127.198,598.605,132.693,477.82,161.822,639.008,161.727,,,,,,,,,,,,
477.952,201.67,483.438,380.213,299.57,380.099,196.039,644.667,253.838,616.084,662.026,379.993,759.685,604.546,696.336,656.217,,,,,,,,,,,,,,,437.643,161.306,518.114,155.97,386.096,178.909,564.228,190.176,,,,,,,,,,,,
524.156,196.148,518.221,357.048,340.008,345.909,253.571,581.42,299.596,621.778,684.901,362.789,759.623,581.41,690.774,621.622,495.149,719.637,391.661,719.638,,,,,592.914,719.647,,,,,483.91,155.789,564.236,155.731,432.106,161.761,604.336,161.662,,,,,,,,,,,,
529.71,207.379,512.334,385.594,333.945,380.17,282.274,650.523,489.361,661.752,673.452,385.573,765.632,610.24,707.832,661.649,523.599,719.697,,,,,,,,,,,,,489.323,161.779,569.909,161.71,432.062,195.943,615.754,195.976,,,,,,,,,,,,
535.459,190.339,523.92,385.632,345.43,380.136,293.726,661.745,483.451,644.78,696.568,385.554,788.5,610.261,748.08,656.067,524.271,719.655,,,,,,,,,,,,,500.974,155.485,575.515,155.664,437.812,167.452,615.935,173.125,,,,,,,,,,,,
563.989,178.922,552.646,345.949,368.586,351.385,299.825,667.629,414.749,523.811,725.27,345.86,845.879,644.791,753.816,523.82,,,,,,,,,,,,,,,523.813,149.853,592.865,149.949,472.046,172.987,633.286,167.442,,,,,,,,,,,,
524.14,178.916,517.982,351.514,339.714,345.756,247.902,575.647,316.89,615.981,679.192,362.834,753.966,575.95,685.035,621.774,,,,,,,,,,,,,,,483.987,150.135,564.244,155.502,437.444,167.477,610.075,178.897,,,,,,,,,,,,
529.548,213.405,523.84,357.035,345.754,345.917,270.878,615.915,345.459,570.096,702.055,362.927,759.936,576.004,702.218,621.712,518.154,719.632,426.114,719.644,,,,,610.118,719.634,,,,,483.936,178.715,569.799,172.992,437.587,184.626,615.715,173.168,,,,,,,,,,,,
449.311,207.679,443.527,385.694,282.248,385.844,207.37,633.214,437.647,719.56,621.74,380.191,708.162,598.761,610.216,661.819,,,,,,,,,,,,,,,420.431,167.468,483.929,161.894,351.618,201.481,529.992,190.379,,,,,,,,,,,,
523.811,202.008,518.244,351.494,340.047,345.833,270.898,627.579,380.144,449.177,685.031,357.211,759.676,581.417,690.663,621.629,500.959,719.644,403.138,719.645,,,,,598.626,719.642,,,,,483.59,161.509,558.525,161.478,432.016,173.004,604.434,173.121,,,,,,,,,,,,
477.623,201.999,472.061,385.618,294.136,379.932,224.819,633.267,345.816,569.694,633.342,385.633,713.545,615.906,569.98,667.714,,,,,,,,,,,,,,,432.068,161.544,506.68,161.453,385.568,195.846,552.595,184.46,,,,,,,,,,,,
547.01,184.625,500.917,379.907,333.942,374.245,230.626,610.258,380.023,616.133,667.816,380.052,748.052,587.146,627.406,661.601,,,,,,,,,,,,,,,506.727,155.529,570.17,150.167,431.997,173.161,604.427,161.33,,,,,,,,,,,,
512.357,201.802,495.113,345.632,333.906,345.5,247.922,615.761,472.035,667.585,667.622,345.603,736.826,575.679,627.579,661.844,489.581,719.646,391.789,719.629,,,,,575.722,719.667,,,,,472.015,161.425,535.538,155.999,403.266,178.898,575.948,167.259,,,,,,,,,,,,
541.099,178.859,529.475,374.477,345.774,374.281,293.97,656.068,483.845,523.948,707.718,379.896,799.992,610.114,753.713,650.482,,,,,,,,,,,,,,,512.345,149.945,575.852,150.128,443.637,167.203,621.697,173.064,,,,,,,,,,,,
524.075,201.571,518.155,351.58,340.009,351.275,253.608,581.549,299.737,621.755,684.924,357.153,759.576,581.431,690.715,621.624,506.702,719.632,397.527,719.634,,,,,604.488,719.643,,,,,483.79,155.936,564.102,155.834,432.001,167.379,598.638,167.271,,,,,,,,,,,,
569.879,201.856,552.789,362.946,374.361,368.517,293.641,661.954,426.238,627.399,719.694,357.271,828.766,621.902,736.686,673.523,529.81,719.66,437.715,719.669,,,,,,,,,,,529.543,156.022,610.157,161.314,477.692,178.903,656.287,195.856,,,,,,,,,,,,
529.627,155.998,518.293,351.562,345.659,340.019,202.046,535.359,483.792,472.122,679.19,385.603,765.51,604.364,690.63,644.808,,,,,,,,,,,,,,,489.504,121.315,569.836,121.475,437.696,161.87,615.718,167.266,,,,,,,,,,,,
558.53,161.731,535.622,374.248,357.105,374.256,299.532,656.122,431.826,529.538,713.851,374.233,800.226,598.675,753.766,644.61,,,,,,,,,,,,,,,523.829,127.2,587.232,132.831,472.13,161.876,627.548,167.356,,,,,,,,,,,,
500.981,201.711,500.949,368.541,328.161,357.062,253.374,656.09,299.344,575.703,673.491,379.947,748.101,621.853,667.646,627.376,,,,,,,,,,,,,,,472.119,155.93,535.451,155.971,414.669,167.206,581.463,167.344,,,,,,,,,,,,
529.65,196.049,523.898,385.786,339.994,385.951,282.331,667.669,403.276,667.412,713.825,385.564,799.731,621.832,736.775,627.663,523.885,719.677,,,,,,,,,,,,,484.003,155.697,569.8,150.132,437.439,167.368,615.841,161.549,,,,,,,,,,,,
529.41,190.2,506.77,385.655,328.365,380.055,253.516,661.951,432.127,564.213,685.034,385.771,771.351,610.13,725.268,656.106,,,,,,,,,,,,,,,483.897,155.475,569.654,155.585,431.927,173.007,610.102,184.655,,,,,,,,,,,,
558.528,161.411,558.338,362.781,379.937,357.174,311.062,650.441,386.011,477.644,719.57,357.168,794.342,575.835,736.684,621.772,,,,,,,,,,,,,,,523.812,121.436,587.104,121.383,472.222,161.554,627.386,161.473,,,,,,,,,,,,
495.281,178.867,489.607,357.256,316.897,351.58,236.336,615.742,305.402,656.083,667.759,368.689,753.962,615.739,690.645,615.883,,,,,,,,,,,,,,,471.953,149.944,529.922,150.004,414.558,167.194,575.901,167.297,,,,,,,,,,,,
541.188,155.842,535.526,351.467,362.841,351.589,299.349,656.152,432.048,575.732,714.017,351.581,805.865,627.42,753.887,569.682,,,,,,,,,,,,,,,512.309,121.189,575.838,115.798,454.949,167.281,621.796,161.704,,,,,,,,,,,,
529.603,213.441,524.034,357.132,345.826,351.31,276.607,610.12,345.896,570.097,702.253,368.531,759.886,575.953,702.257,621.833,,,,,,,,,,,,,,,483.977,178.72,569.889,167.551,437.675,184.657,615.841,173.063,,,,,,,,,,,,
518.289,201.82,512.419,345.549,339.71,345.572,253.852,615.929,483.576,667.475,673.596,345.371,753.832,575.674,650.557,661.784,506.622,719.656,403.074,719.636,,,,,575.802,719.68,,,,,477.937,161.451,552.764,155.937,426.047,178.931,604.424,178.705,,,,,,,,,,,,
524.12,190.332,512.387,351.544,339.677,345.779,253.58,581.426,334.104,621.788,673.624,362.947,754.123,581.424,684.998,621.842,489.349,719.655,391.796,719.654,,,,,581.375,719.669,,,,,483.896,155.588,564.222,155.601,432.098,167.445,610.198,178.739,,,,,,,,,,,,
529.838,167.385,518.22,385.717,339.724,380.088,282.396,661.882,472.113,569.915,702.314,385.589,788.469,610.253,742.578,656.041,,,,,,,,,,,,,,,489.671,144.147,570.058,144.231,437.691,173.022,615.852,173.111,,,,,,,,,,,,
558.519,202.062,546.906,362.895,374.262,368.627,293.725,650.337,339.959,661.872,719.678,351.623,840.092,621.757,753.973,673.734,535.385,719.649,437.586,719.672,,,,,638.951,719.681,,,,,523.629,161.571,587.215,161.437,460.691,178.842,638.953,178.766,,,,,,,,,,,,
529.779,184.598,518.149,362.818,345.409,345.715,241.999,575.898,529.736,529.47,679.369,380.075,765.495,604.492,696.367,656.031,,,,,,,,,,,,,,,495.129,155.452,569.986,155.568,437.734,167.378,615.669,184.483,,,,,,,,,,,,
489.342,161.856,489.514,368.589,311.109,362.786,282.4,650.551,449.151,661.882,667.807,379.897,754.247,621.527,679.211,621.839,489.599,719.654,403.134,719.652,,,,,,,,,,,454.851,138.463,529.521,138.49,397.571,178.755,575.454,172.966,,,,,,,,,,,,
535.644,178.927,529.517,380.079,345.771,374.416,293.962,656.172,483.926,564.176,707.787,379.971,800.034,610.079,753.69,650.442,524.126,719.663,,,,,,,,,,,,,512.331,149.929,575.862,155.47,443.592,161.848,621.729,173.082,,,,,,,,,,,,
523.981,195.917,501.03,380.204,322.658,379.965,270.817,644.754,483.584,587.32,668.011,380.198,759.615,610.289,702.216,656.208,,,,,,,,,,,,,,,483.664,155.691,564.1,155.694,431.774,178.908,610.013,190.243,,,,,,,,,,,,
569.665,167.312,564.185,357.166,380.134,357.037,294.111,650.487,333.934,615.994,736.658,357.155,805.531,569.979,759.845,621.967,558.471,719.639,460.612,719.656,,,,,650.349,719.636,,,,,524.139,132.762,604.312,132.795,477.965,161.835,644.644,161.722,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535.356,184.574,495.245,368.691,334.061,362.961,236.38,598.8,362.899,661.732,667.6,379.954,742.59,587.317,627.564,656.264,483.533,719.657,385.97,719.707,,,,,,,,,,,495.12,155.5,569.813,155.46,431.795,173.08,598.675,161.652,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
558.478,167.439,541.211,362.965,379.983,357.133,288.009,604.372,477.872,575.748,713.498,379.984,794.393,592.998,696.492,661.958,529.559,719.648,,,,,,,,,,,,,523.895,144.189,587.201,149.837,472.233,167.474,627.539,167.495,,,,,,,,,,,,
512.314,190.186,495.177,362.997,316.857,357.218,259.229,639.01,385.765,661.913,673.485,379.919,753.793,621.628,690.671,627.495,483.656,719.663,385.922,719.673,,,,,,,,,,,477.659,150.088,535.653,150.126,420.341,161.618,581.6,161.889,,,,,,,,,,,,
523.701,201.538,506.676,374.223,328.368,362.946,293.691,656.283,483.59,661.883,673.617,374.388,742.473,569.769,713.952,621.516,523.544,719.653,431.7,719.661,,,,,610.305,719.668,,,,,483.404,155.859,552.797,155.832,426.175,167.464,598.673,167.385,,,,,,,,,,,,
570.165,167.204,558.311,362.91,380.019,351.499,293.598,615.728,426.109,518.097,719.502,380.008,800.027,592.999,696.553,661.926,,,,,,,,,,,,,,,529.951,127.173,615.662,138.584,483.428,167.393,656.217,173.184,,,,,,,,,,,,
524.068,207.687,518.178,345.639,339.872,345.673,253.854,615.998,385.816,627.488,685.027,345.391,760.008,592.971,685.034,598.697,,,,,,,,,,,,,,,483.575,167.292,564.237,161.732,431.775,190.404,615.653,184.627,,,,,,,,,,,,
484.015,173.087,483.972,362.932,305.51,357.087,270.913,655.99,431.838,621.767,667.533,374.257,742.547,621.869,661.941,621.56,,,,,,,,,,,,,,,454.882,149.914,529.476,149.891,397.558,173.049,570.222,172.989,,,,,,,,,,,,
541.159,178.781,523.626,385.536,339.71,368.64,282.254,667.451,432.115,517.983,702.255,385.689,771.385,615.71,713.52,661.71,,,,,,,,,,,,,,,512.329,149.892,575.726,150.13,437.988,167.504,616.135,178.77,,,,,,,,,,,,
529.579,213.209,517.999,380.183,340.116,374.322,270.807,633.278,437.94,662.002,679.338,385.681,765.545,604.54,696.359,656.057,518.15,719.653,403.179,719.695,,,,,,,,,,,484.001,167.469,569.919,172.954,432.153,190.231,615.668,196.069,,,,,,,,,,,,
512.272,167.444,489.656,357.045,316.88,351.574,219.04,615.931,316.845,616.057,667.779,357.127,753.921,575.797,685.098,621.92,483.851,719.626,,,,,,,,,,,,,477.687,138.656,535.582,144.161,420.378,161.875,581.482,167.329,,,,,,,,,,,,
535.321,155.925,524.189,379.994,345.55,379.955,282.26,661.858,437.684,529.482,707.851,374.339,799.854,598.593,753.775,650.536,,,,,,,,,,,,,,,495.24,121.317,570.204,115.85,443.377,161.737,616.208,161.693,,,,,,,,,,,,
529.749,178.901,524.062,374.477,345.704,374.3,287.902,615.712,477.754,667.976,690.703,379.952,782.788,598.591,696.593,662.044,523.645,719.666,,,,,,,,,,,,,495.15,150.125,569.978,155.489,443.357,173.162,615.925,178.719,,,,,,,,,,,,
529.843,201.921,524.104,345.806,345.664,351.307,270.833,621.554,403.186,633.276,702.238,345.62,788.433,604.545,707.869,598.69,529.684,719.662,431.877,719.678,,,,,622.007,719.658,,,,,489.439,161.52,570.055,156.031,437.693,184.523,616.102,167.488,,,,,,,,,,,,
